,Sector,author,correlation,performance_mean,count,correlation_threshold,performance_threshold,best_monthly_performance,filtered_count,month
1618,Utilities,LKP Securities,0.0,0.0204231433506045,1,0.0,0.1,0.1042643268653699,1.0,2020-06-01
1619,Utilities,Motilal Oswal,0.0,0.0204231433506045,1,0.0,0.1,0.1042643268653699,1.0,2020-06-01
1620,Utilities,Prabhudas Lilladhar,0.0,0.0204231433506045,1,0.0,0.1,0.1042643268653699,1.0,2020-06-01
1621,Energy,Ashika Research,0.0,0.0057282106462434,1,0.7000000000000001,0.0,0.05607787426238045,1.0,2020-07-01
1622,Finance,Dolat Capital,0.641891570592174,0.00014646775689150038,8,0.7000000000000001,0.0,0.05607787426238045,1.0,2020-07-01
1623,Healthcare,BOB Capital Markets Ltd.,0.0,0.104683931061078,1,0.7000000000000001,0.0,0.05607787426238045,1.0,2020-07-01
1624,Healthcare,BP Wealth,1.0,0.05607787426238045,2,0.7000000000000001,0.0,0.05607787426238045,1.0,2020-07-01
1625,Manufacturing,Axis Direct,-0.11381837240147663,-0.033910556410218035,6,0.7000000000000001,0.0,0.05607787426238045,1.0,2020-07-01
1626,Manufacturing,BOB Capital Markets Ltd.,-0.049090486127815,-0.012125416204217601,3,0.7000000000000001,0.0,0.05607787426238045,1.0,2020-07-01
1627,Manufacturing,CD Equisearch,0.0,0.1847791164658634,1,0.7000000000000001,0.0,0.05607787426238045,1.0,2020-07-01
1628,Manufacturing,Dolat Capital,0.1819617769208635,0.020271805556752086,7,0.7000000000000001,0.0,0.05607787426238045,1.0,2020-07-01
1629,Manufacturing,Yes Securities,-1.0,-0.03968026292048235,2,0.7000000000000001,0.0,0.05607787426238045,1.0,2020-07-01
1630,Technology,Axis Direct,-0.21110969572095886,0.00757552675731505,6,0.7000000000000001,0.0,0.05607787426238045,1.0,2020-07-01
1631,Technology,LKP Securities,0.0,-0.0386100386100387,1,0.7000000000000001,0.0,0.05607787426238045,1.0,2020-07-01
1632,Technology,Prabhudas Lilladhar,-0.562330079023257,-0.030945479521183428,10,0.7000000000000001,0.0,0.05607787426238045,1.0,2020-07-01
1633,Technology,Yes Securities,0.0,-0.0350901525658806,1,0.7000000000000001,0.0,0.05607787426238045,1.0,2020-07-01
1634,Telecommunications,IDBI Capital,0.0,-0.0062541254125411,1,0.7000000000000001,0.0,0.05607787426238045,1.0,2020-07-01
1635,Telecommunications,LKP Securities,0.0,-0.0342767295597484,1,0.7000000000000001,0.0,0.05607787426238045,1.0,2020-07-01
1636,Telecommunications,Prabhudas Lilladhar,0.0,-0.0452951096121417,1,0.7000000000000001,0.0,0.05607787426238045,1.0,2020-07-01
1637,Unknown,Chola Wealth Direct,0.0,-0.0228700678562452,1,0.7000000000000001,0.0,0.05607787426238045,1.0,2020-07-01
1638,Unknown,Geojit BNP Paribas,-1.0,-0.02719522290064455,2,0.7000000000000001,0.0,0.05607787426238045,1.0,2020-07-01
1639,Consumer Goods,Motilal Oswal,-1.0,-0.0019538687859381,2,0.5,0.0,0.03491882110569277,4.0,2020-08-01
1640,Energy,BOB Capital Markets Ltd.,0.0,0.0382578607152309,2,0.5,0.0,0.03491882110569277,4.0,2020-08-01
1641,Energy,IDBI Capital,1.0,0.016864179818268748,2,0.5,0.0,0.03491882110569277,4.0,2020-08-01
1642,Energy,Karvy,0.0,0.0183832631839567,1,0.5,0.0,0.03491882110569277,4.0,2020-08-01
1643,Finance,Dolat Capital,0.41530052997028283,0.026968459147452262,6,0.5,0.0,0.03491882110569277,4.0,2020-08-01
1644,Finance,Emkay,0.0,-0.0362251167362988,1,0.5,0.0,0.03491882110569277,4.0,2020-08-01
1645,Finance,Way2Wealth,0.0,0.0152542372881355,1,0.5,0.0,0.03491882110569277,4.0,2020-08-01
1646,Healthcare,BOB Capital Markets Ltd.,-0.17592558454984875,-0.029269122584256235,8,0.5,0.0,0.03491882110569277,4.0,2020-08-01
1647,Healthcare,BP Wealth,0.0,-0.0040251572327044,1,0.5,0.0,0.03491882110569277,4.0,2020-08-01
1648,Healthcare,Yes Securities,0.0,0.0136212624584718,1,0.5,0.0,0.03491882110569277,4.0,2020-08-01
1649,Manufacturing,Axis Direct,0.03723328929152436,0.056330810112810326,14,0.5,0.0,0.03491882110569277,4.0,2020-08-01
1650,Manufacturing,BOB Capital Markets Ltd.,-0.649261435482983,0.009770134671992397,8,0.5,0.0,0.03491882110569277,4.0,2020-08-01
1651,Manufacturing,BP Wealth,0.0,-0.066329296945599,1,0.5,0.0,0.03491882110569277,4.0,2020-08-01
1652,Manufacturing,Chola Wealth Direct,1.0,0.02235722988168045,2,0.5,0.0,0.03491882110569277,4.0,2020-08-01
1653,Manufacturing,Dolat Capital,-0.07983361385897896,0.03699104735521594,11,0.5,0.0,0.03491882110569277,4.0,2020-08-01
1654,Manufacturing,Yes Securities,-0.9999999999999999,-0.003665410712879902,2,0.5,0.0,0.03491882110569277,4.0,2020-08-01
1655,Real Estate,ICICI Securities Limited,0.0,-0.0684684684684684,1,0.5,0.0,0.03491882110569277,4.0,2020-08-01
1656,Real Estate,Motilal Oswal,0.0,0.1750503018108651,1,0.5,0.0,0.03491882110569277,4.0,2020-08-01
1657,Technology,Ashika Research,0.0,0.0821860465116278,1,0.5,0.0,0.03491882110569277,4.0,2020-08-01
1658,Technology,East India Securities Ltd,0.0,-0.1099217785096748,1,0.5,0.0,0.03491882110569277,4.0,2020-08-01
1659,Technology,Prabhudas Lilladhar,0.3705791812936364,0.009666756908199046,11,0.5,0.0,0.03491882110569277,4.0,2020-08-01
1660,Technology,Yes Securities,0.33017086274208735,0.057854242953688434,3,0.5,0.0,0.03491882110569277,4.0,2020-08-01
1661,Telecommunications,ICICI Securities Limited,1.0,0.08137343313193249,2,0.5,0.0,0.03491882110569277,4.0,2020-08-01
1662,Telecommunications,Prabhudas Lilladhar,0.0,0.1903846153846153,1,0.5,0.0,0.03491882110569277,4.0,2020-08-01
1663,Transportation,Motilal Oswal,0.0,0.0361983471074379,1,0.5,0.0,0.03491882110569277,4.0,2020-08-01
1664,Unknown,Geojit BNP Paribas,0.21405245924238459,0.019113018949390565,3,0.5,0.0,0.03491882110569277,4.0,2020-08-01
1665,Unknown,IDBI Capital,0.0,-0.0119999999999999,1,0.5,0.0,0.03491882110569277,4.0,2020-08-01
1666,Unknown,Motilal Oswal,-0.9182273723639575,0.011321466889548768,3,0.5,0.0,0.03491882110569277,4.0,2020-08-01
1667,Unknown,Prabhudas Lilladhar,0.3199565140468703,-0.01284109239080066,5,0.5,0.0,0.03491882110569277,4.0,2020-08-01
1668,Utilities,BOB Capital Markets Ltd.,0.0,-0.078444965870307,1,0.5,0.0,0.03491882110569277,4.0,2020-08-01
1669,Utilities,Geojit BNP Paribas,0.0,0.0080788879648331,1,0.5,0.0,0.03491882110569277,4.0,2020-08-01
1670,Utilities,Motilal Oswal,0.0,0.078444965870307,1,0.5,0.0,0.03491882110569277,4.0,2020-08-01
1671,Utilities,Prabhudas Lilladhar,0.0,0.078444965870307,1,0.5,0.0,0.03491882110569277,4.0,2020-08-01
1672,Utilities,Sharekhan,1.0,0.0190804415908894,2,0.5,0.0,0.03491882110569277,4.0,2020-08-01
1673,Agriculture,Chola Wealth Direct,0.0,0.0178270452482821,1,0.30000000000000004,0.0,0.043831300813008095,1.0,2020-09-01
1674,Agriculture,ICICI Securities Limited,0.0,-0.0058894878706199,1,0.30000000000000004,0.0,0.043831300813008095,1.0,2020-09-01
1675,Consumer Goods,BOB Capital Markets Ltd.,1.0,-0.029677358709885547,2,0.30000000000000004,0.0,0.043831300813008095,1.0,2020-09-01
1676,Consumer Goods,Motilal Oswal,-0.961247493527569,-0.009688858062160034,3,0.30000000000000004,0.0,0.043831300813008095,1.0,2020-09-01
1677,Consumer Goods,Prabhudas Lilladhar,0.0,0.0079777158774372,2,0.30000000000000004,0.0,0.043831300813008095,1.0,2020-09-01
1678,Energy,BOB Capital Markets Ltd.,0.0,-0.025904247969477198,2,0.30000000000000004,0.0,0.043831300813008095,1.0,2020-09-01
1679,Energy,Dolat Capital,-0.9999999999999998,0.031169194677000252,2,0.30000000000000004,0.0,0.043831300813008095,1.0,2020-09-01
1680,Energy,Motilal Oswal,0.0,-0.0577165685449958,1,0.30000000000000004,0.0,0.043831300813008095,1.0,2020-09-01
1681,Energy,Sharekhan,0.0,-0.0546484954796923,1,0.30000000000000004,0.0,0.043831300813008095,1.0,2020-09-01
1682,Finance,Dolat Capital,0.0,0.1202221496243056,1,0.30000000000000004,0.0,0.043831300813008095,1.0,2020-09-01
1683,Healthcare,BOB Capital Markets Ltd.,0.0,-0.00066010957819,1,0.30000000000000004,0.0,0.043831300813008095,1.0,2020-09-01
1684,Healthcare,Dolat Capital,0.29632562398512124,-0.00496035618121575,4,0.30000000000000004,0.0,0.043831300813008095,1.0,2020-09-01
1685,Healthcare,Rudra Shares and Stock Brokers Ltd,0.0,0.0624098827013755,1,0.30000000000000004,0.0,0.043831300813008095,1.0,2020-09-01
1686,Manufacturing,Anand Rathi,1.0,0.043831300813008095,2,0.30000000000000004,0.0,0.043831300813008095,1.0,2020-09-01
1687,Manufacturing,Axis Direct,-0.9862874879227295,-0.041416676699159674,4,0.30000000000000004,0.0,0.043831300813008095,1.0,2020-09-01
1688,Manufacturing,BP Wealth,0.0,0.1052543879137969,1,0.30000000000000004,0.0,0.043831300813008095,1.0,2020-09-01
1689,Manufacturing,CD Equisearch,0.0,-0.0368544354697717,1,0.30000000000000004,0.0,0.043831300813008095,1.0,2020-09-01
1690,Manufacturing,Dolat Capital,-0.6838112234339219,0.0378945676320835,5,0.30000000000000004,0.0,0.043831300813008095,1.0,2020-09-01
1691,Manufacturing,IDBI Capital,0.0,-0.0949284785435632,1,0.30000000000000004,0.0,0.043831300813008095,1.0,2020-09-01
1692,Real Estate,Chola Wealth Direct,0.0,-0.1496781115879828,1,0.30000000000000004,0.0,0.043831300813008095,1.0,2020-09-01
1693,Technology,Dolat Capital,-0.9043745581473105,-0.0407682779006813,3,0.30000000000000004,0.0,0.043831300813008095,1.0,2020-09-01
1694,Technology,ICICI Securities Limited,0.219941171517018,0.014625648842648517,6,0.30000000000000004,0.0,0.043831300813008095,1.0,2020-09-01
1695,Technology,Motilal Oswal,0.0,0.0317959468902865,1,0.30000000000000004,0.0,0.043831300813008095,1.0,2020-09-01
1696,Technology,Prabhudas Lilladhar,-0.6636279233333511,0.0124770859701463,3,0.30000000000000004,0.0,0.043831300813008095,1.0,2020-09-01
1697,Technology,Yes Securities,0.0,-0.074378947368421,1,0.30000000000000004,0.0,0.043831300813008095,1.0,2020-09-01
1698,Telecommunications,ICICI Securities Limited,0.0,-0.028264022395359,1,0.30000000000000004,0.0,0.043831300813008095,1.0,2020-09-01
1699,Transportation,Geojit BNP Paribas,0.0,-0.0867667726902878,1,0.30000000000000004,0.0,0.043831300813008095,1.0,2020-09-01
1700,Unknown,ICICI Securities Limited,0.0,-0.0608081600627697,1,0.30000000000000004,0.0,0.043831300813008095,1.0,2020-09-01
1701,Utilities,BOB Capital Markets Ltd.,0.0,0.05955721790773315,2,0.30000000000000004,0.0,0.043831300813008095,1.0,2020-09-01
1702,Utilities,Motilal Oswal,0.0,-0.0524999999999999,1,0.30000000000000004,0.0,0.043831300813008095,1.0,2020-09-01
1703,Consumer Goods,Edelweiss,0.0,0.0253256150506512,1,0.5,0.0,0.020494898999762683,2.0,2020-10-01
1704,Consumer Goods,Motilal Oswal,-0.7613280732029624,0.0725956091760068,3,0.5,0.0,0.020494898999762683,2.0,2020-10-01
1705,Consumer Goods,Prabhudas Lilladhar,-0.47986463377122207,-0.08907551877978807,3,0.5,0.0,0.020494898999762683,2.0,2020-10-01
1706,Energy,BOB Capital Markets Ltd.,0.0,0.0244771057094402,1,0.5,0.0,0.020494898999762683,2.0,2020-10-01
1707,Energy,Dolat Capital,-0.2808227619302989,0.0017693093664639676,6,0.5,0.0,0.020494898999762683,2.0,2020-10-01
1708,Energy,Edelweiss,-0.8811808607518643,-0.03671514525322133,3,0.5,0.0,0.020494898999762683,2.0,2020-10-01
1709,Energy,Geojit BNP Paribas,0.0,0.0154686078252955,1,0.5,0.0,0.020494898999762683,2.0,2020-10-01
1710,Energy,IDBI Capital,1.0,0.0304515245518783,2,0.5,0.0,0.020494898999762683,2.0,2020-10-01
1711,Energy,Motilal Oswal,-0.12343205716700081,0.011936109193072923,4,0.5,0.0,0.020494898999762683,2.0,2020-10-01
1712,Energy,Sharekhan,0.0,0.0244771057094402,1,0.5,0.0,0.020494898999762683,2.0,2020-10-01
1713,Finance,Dolat Capital,-0.1869994362087981,0.00873452965323629,19,0.5,0.0,0.020494898999762683,2.0,2020-10-01
1714,Healthcare,BOB Capital Markets Ltd.,1.0,-0.03686917960088685,2,0.5,0.0,0.020494898999762683,2.0,2020-10-01
1715,Healthcare,BP Wealth,-0.8164849157866593,-0.006382278252481399,3,0.5,0.0,0.020494898999762683,2.0,2020-10-01
1716,Healthcare,Yes Securities,0.0,-0.0157142857142856,1,0.5,0.0,0.020494898999762683,2.0,2020-10-01
1717,Manufacturing,CD Equisearch,-1.0,0.01810380418744345,2,0.5,0.0,0.020494898999762683,2.0,2020-10-01
1718,Manufacturing,Dolat Capital,0.4407188839461519,0.017729894534373226,8,0.5,0.0,0.020494898999762683,2.0,2020-10-01
1719,Manufacturing,IDBI Capital,-0.30045864639951286,0.001291221335250576,4,0.5,0.0,0.020494898999762683,2.0,2020-10-01
1720,Manufacturing,KRChoksey,0.0,0.003445883441258,1,0.5,0.0,0.020494898999762683,2.0,2020-10-01
1721,Manufacturing,Yes Securities,0.0,-0.0411074267066688,1,0.5,0.0,0.020494898999762683,2.0,2020-10-01
1722,Technology,Ashika Research,0.0,0.0447850076565956,1,0.5,0.0,0.020494898999762683,2.0,2020-10-01
1723,Technology,ICICI Securities Limited,0.33844907724256185,0.006409706370405661,18,0.5,0.0,0.020494898999762683,2.0,2020-10-01
1724,Technology,Motilal Oswal,-0.0337443389672829,0.0047917066942400844,7,0.5,0.0,0.020494898999762683,2.0,2020-10-01
1725,Technology,Prabhudas Lilladhar,-0.4922999879402309,0.00509659295867245,6,0.5,0.0,0.020494898999762683,2.0,2020-10-01
1726,Telecommunications,ICICI Securities Limited,0.0,-0.0681256960247905,1,0.5,0.0,0.020494898999762683,2.0,2020-10-01
1727,Telecommunications,IDBI Capital,0.0,0.0681256960247905,1,0.5,0.0,0.020494898999762683,2.0,2020-10-01
1728,Telecommunications,Prabhudas Lilladhar,0.0,-0.0345379537953795,1,0.5,0.0,0.020494898999762683,2.0,2020-10-01
1729,Transportation,BOB Capital Markets Ltd.,0.0,0.0730479542787933,1,0.5,0.0,0.020494898999762683,2.0,2020-10-01
1730,Transportation,Motilal Oswal,0.0,0.0822433460076046,1,0.5,0.0,0.020494898999762683,2.0,2020-10-01
1731,Unknown,Chola Wealth Direct,0.0,0.0024570024570026,1,0.5,0.0,0.020494898999762683,2.0,2020-10-01
1732,Unknown,ICICI Securities Limited,0.9977606578624306,0.010538273447647068,3,0.5,0.0,0.020494898999762683,2.0,2020-10-01
1733,Unknown,Prabhudas Lilladhar,1.0,-0.0100672436951453,2,0.5,0.0,0.020494898999762683,2.0,2020-10-01
1734,Utilities,BOB Capital Markets Ltd.,0.0,-0.0104499124884175,1,0.5,0.0,0.020494898999762683,2.0,2020-10-01
1735,Utilities,Sharekhan,-0.9999999999999999,0.00846025036185575,2,0.5,0.0,0.020494898999762683,2.0,2020-10-01
1736,Agriculture,Axis Direct,0.0,-0.0169811320754716,1,0.9,0.0,0.040621828855607084,3.0,2020-11-01
1737,Agriculture,ICICI Securities Limited,0.0,0.0075281912494362,1,0.9,0.0,0.040621828855607084,3.0,2020-11-01
1738,Consumer Goods,Axis Direct,0.0,0.0956395348837208,1,0.9,0.0,0.040621828855607084,3.0,2020-11-01
1739,Consumer Goods,BOB Capital Markets Ltd.,1.0,0.0543163241926519,2,0.9,0.0,0.040621828855607084,3.0,2020-11-01
1740,Consumer Goods,Edelweiss,-1.0,0.00582559685598975,2,0.9,0.0,0.040621828855607084,3.0,2020-11-01
1741,Consumer Goods,Motilal Oswal,-0.4958896554916516,0.03401842854740848,6,0.9,0.0,0.040621828855607084,3.0,2020-11-01
1742,Energy,Axis Direct,0.8607511615903026,0.0389273635670939,3,0.9,0.0,0.040621828855607084,3.0,2020-11-01
1743,Energy,BOB Capital Markets Ltd.,0.0,-0.0494750656167979,1,0.9,0.0,0.040621828855607084,3.0,2020-11-01
1744,Energy,Edelweiss,-1.0,0.035970940780498104,2,0.9,0.0,0.040621828855607084,3.0,2020-11-01
1745,Energy,Geojit BNP Paribas,0.12500070824455398,0.014129122008830725,4,0.9,0.0,0.040621828855607084,3.0,2020-11-01
1746,Energy,IDBI Capital,1.0,0.029917675698152502,2,0.9,0.0,0.040621828855607084,3.0,2020-11-01
1747,Energy,Motilal Oswal,0.29207716659517396,0.016982851261500717,6,0.9,0.0,0.040621828855607084,3.0,2020-11-01
1748,Finance,BP Wealth,0.0,-0.006508298080052,1,0.9,0.0,0.040621828855607084,3.0,2020-11-01
1749,Finance,Dolat Capital,-0.42425448199957616,0.03229172439608869,8,0.9,0.0,0.040621828855607084,3.0,2020-11-01
1750,Finance,Emkay,0.0,0.0842592592592592,1,0.9,0.0,0.040621828855607084,3.0,2020-11-01
1751,Finance,Way2Wealth,0.0,0.0090042372881355,1,0.9,0.0,0.040621828855607084,3.0,2020-11-01
1752,Healthcare,BOB Capital Markets Ltd.,-0.16464762739555558,-0.0189183033277541,6,0.9,0.0,0.040621828855607084,3.0,2020-11-01
1753,Healthcare,BP Wealth,0.0,-0.0998497583952571,1,0.9,0.0,0.040621828855607084,3.0,2020-11-01
1754,Healthcare,Dolat Capital,0.21970537612677662,0.01758036089932858,10,0.9,0.0,0.040621828855607084,3.0,2020-11-01
1755,Healthcare,Geojit BNP Paribas,0.23219751723691578,0.05968266669347948,11,0.9,0.0,0.040621828855607084,3.0,2020-11-01
1756,Healthcare,Yes Securities,-1.0,0.008518905951505049,2,0.9,0.0,0.040621828855607084,3.0,2020-11-01
1757,Manufacturing,Ashika Research,0.0,-0.0102027883396704,1,0.9,0.0,0.040621828855607084,3.0,2020-11-01
1758,Manufacturing,BP Wealth,0.0,0.2030743195600056,1,0.9,0.0,0.040621828855607084,3.0,2020-11-01
1759,Manufacturing,CD Equisearch,0.0,0.100899100899101,1,0.9,0.0,0.040621828855607084,3.0,2020-11-01
1760,Manufacturing,Chola Wealth Direct,-0.2653069362975925,-0.006245398598976334,6,0.9,0.0,0.040621828855607084,3.0,2020-11-01
1761,Manufacturing,Dolat Capital,0.33605046591685267,0.03862510310430182,21,0.9,0.0,0.040621828855607084,3.0,2020-11-01
1762,Manufacturing,Way2Wealth,0.0,0.0211351968054763,1,0.9,0.0,0.040621828855607084,3.0,2020-11-01
1763,Manufacturing,Yes Securities,0.0,0.0220542278043989,1,0.9,0.0,0.040621828855607084,3.0,2020-11-01
1764,Real Estate,ICICI Securities Limited,0.0,0.0127388535031847,1,0.9,0.0,0.040621828855607084,3.0,2020-11-01
1765,Real Estate,Motilal Oswal,0.0,0.0183028286189684,1,0.9,0.0,0.040621828855607084,3.0,2020-11-01
1766,Technology,ICICI Securities Limited,-0.17898859964767394,0.016685771354492736,17,0.9,0.0,0.040621828855607084,3.0,2020-11-01
1767,Technology,Motilal Oswal,0.21665801602107274,0.045279526116620485,6,0.9,0.0,0.040621828855607084,3.0,2020-11-01
1768,Technology,Prabhudas Lilladhar,0.13569221531412518,0.04735804276384568,9,0.9,0.0,0.040621828855607084,3.0,2020-11-01
1769,Technology,Way2Wealth,-1.0,0.03802374847905435,2,0.9,0.0,0.040621828855607084,3.0,2020-11-01
1770,Telecommunications,Dolat Capital,0.0,0.0314854682454251,1,0.9,0.0,0.040621828855607084,3.0,2020-11-01
1771,Telecommunications,ICICI Securities Limited,1.0,0.037631486676016845,2,0.9,0.0,0.040621828855607084,3.0,2020-11-01
1772,Telecommunications,LKP Securities,0.0,0.0494565217391304,1,0.9,0.0,0.040621828855607084,3.0,2020-11-01
1773,Transportation,BOB Capital Markets Ltd.,0.0,0.0764087870105062,1,0.9,0.0,0.040621828855607084,3.0,2020-11-01
1774,Unknown,ICICI Securities Limited,0.037254584091936646,-0.006217737227738339,5,0.9,0.0,0.040621828855607084,3.0,2020-11-01
1775,Unknown,Prabhudas Lilladhar,0.0,0.0465417867435157,1,0.9,0.0,0.040621828855607084,3.0,2020-11-01
