### iter_0_a_-1.0_b_-1.0 ###
                  Sector                              author  mean_performance  count      month
3750      Transportation                       Motilal Oswal          0.013780      1 2020-01-01
3751             Unknown            ICICI Securities Limited          0.027551      1 2020-01-01
3752             Unknown                 Prabhudas Lilladhar         -0.002190      2 2020-01-01
3753         Agriculture                 Chola Wealth Direct         -0.015642      1 2020-02-01
3754         Agriculture            ICICI Securities Limited         -0.003960      1 2020-02-01
3755         Agriculture                       Motilal Oswal          0.009179      1 2020-02-01
3756      Consumer Goods                         Axis Direct          0.001022      1 2020-02-01
3757      Consumer Goods            BOB Capital Markets Ltd.         -0.031728      3 2020-02-01
3758      Consumer Goods                  Geojit BNP Paribas          0.000143      5 2020-02-01
3759      Consumer Goods                     HDFC Securities         -0.012540      7 2020-02-01
3760      Consumer Goods            ICICI Securities Limited         -0.005801      6 2020-02-01
3761      Consumer Goods                        IDBI Capital         -0.018623      3 2020-02-01
3762      Consumer Goods                               Karvy         -0.002571      1 2020-02-01
3763      Consumer Goods                       Motilal Oswal          0.017241      6 2020-02-01
3764      Consumer Goods                 Prabhudas Lilladhar          0.008697      1 2020-02-01
3765      Consumer Goods                 Reliance Securities         -0.050147      1 2020-02-01
3766              Energy            BOB Capital Markets Ltd.         -0.011970      3 2020-02-01
3767              Energy                           Edelweiss          0.027747      2 2020-02-01
3768              Energy                  Geojit BNP Paribas         -0.008172      7 2020-02-01
3769              Energy                     HDFC Securities          0.016242      4 2020-02-01
3770              Energy            ICICI Securities Limited         -0.021104      4 2020-02-01
3771              Energy                       Motilal Oswal          0.001002      8 2020-02-01
3772              Energy                 Prabhudas Lilladhar          0.031807      1 2020-02-01
3773             Finance                         Axis Direct         -0.001229      8 2020-02-01
3774             Finance            BOB Capital Markets Ltd.         -0.005546      5 2020-02-01
3775             Finance                 Chola Wealth Direct         -0.014992      2 2020-02-01
3776             Finance                           Edelweiss          0.076161      1 2020-02-01
3777             Finance                  Geojit BNP Paribas         -0.002395     15 2020-02-01
3778             Finance                     HDFC Securities         -0.002339     19 2020-02-01
3779             Finance                      Hem Securities         -0.000893      2 2020-02-01
3780             Finance            ICICI Securities Limited         -0.008825     17 2020-02-01
3781             Finance                        IDBI Capital         -0.013659      2 2020-02-01
3782             Finance                               Karvy         -0.000778      7 2020-02-01
3783             Finance                      LKP Securities          0.002750      1 2020-02-01
3784             Finance                       Motilal Oswal          0.007561      9 2020-02-01
3785             Finance                 Prabhudas Lilladhar          0.016031      6 2020-02-01
3786             Finance                 Reliance Securities         -0.006664      2 2020-02-01
3787          Healthcare            BOB Capital Markets Ltd.         -0.023285      7 2020-02-01
3788          Healthcare                       CD Equisearch         -0.034081      1 2020-02-01
3789          Healthcare                           Edelweiss          0.003436      3 2020-02-01
3790          Healthcare                  Geojit BNP Paribas         -0.005609      8 2020-02-01
3791          Healthcare                     HDFC Securities          0.001274     14 2020-02-01
3792          Healthcare            ICICI Securities Limited          0.001358     21 2020-02-01
3793          Healthcare                               Karvy          0.002622      3 2020-02-01
3794          Healthcare                       Motilal Oswal         -0.012493     19 2020-02-01
